id,name,level,difficulty,tags
51298,輪廻,IN Lv.14,14.200001,楼梯
51304,You're Mine,AT.14,14.000012,32分
51307,断腿进行曲,AT Lv.14,14.300001,多押+楼梯+32分+变速+定轨
51326,ヒビカセ,HI Lv.13,13.0,-
51332,だーいすきだよ (feat_ をとは),IN Lv.14,14.599999,楼梯+纵连
51338,赛飞儿-举手之劳,IN Lv.14,14.600002,楼梯
51343,ABYSSMOTION192.333,AT Lv.15,15.800003,楼梯+纵连
51352,トリックハート,IN Lv.14,14.6,多押+位移
51361,snooze,AT Lv.16,16.0,楼梯+32分+耐力
51364,SAIKAI,AT  Lv.15,15.1,32分
51371,Hoshizora no Kanransha,IN Lv.15,20.0,-
51372,七ツ風,IN Lv.15,15.0,楼梯+耐力
51376,Individualistic Heroism,UT.15+,16.299994,32分+变速
51377,The Ocean,AT Lv.15,15.0,-
51382,STRONG 280,AT Lv.17,17.0,底力+多押+变速+耐力+高BPM+位移
51396,Qliphyshivh,AT Lv.17+,10.0,底力+多押+32分+变速+耐力+位移+定轨
51402,Virtual to LIVE,Re:Master Lv.12+,12.8,32分
51414,Le Porteur d'Ombre,HD Lv.14-,14.200001,高BPM
51419,Fantasia Sonata Arcadia,PR Lv.28,28.0,32分
51431,Far Away,IN Lv.14,14.0,多押+32分+耐力
51450,耀斑,IN Lv.15,15.900003,楼梯+纵连+叠键
51460,反乌托邦,Dystopia,14.399999,-
51461,嬢王,AT Lv.16,16.300001,底力+32分+变速+耐力+位移
51484,+ERABY +E CONNEC +10N,IN Lv.16,16.0,底力+楼梯+读谱+变速+纵连+叠键
51488,覆灭重生 Come Alive,SL Lv.12,12.0,楼梯+纵连+定轨
51494,ウォーアイニー,IN  Lv.14,14.600002,-
5151,Gamol Hundgēar,HARD 10+,10.500002,楼梯+高BPM
51513,群青讃歌 (short ver.),PR Lv.26,26.0,楼梯+32分
5152,Lifeline,IN Lv.14,14.600002,耐力
51531,MOTTAI,IN  Lv.14,14.800003,-
51538,Before the Story,FM  Lv.5,5.4999995,32分
51546,UNDERGROUND,IN Lv.16,16.0,耐力
5155,OCCHOCO-REST-LESS,IN Lv.14,14.500002,多押+32分+位移
51552,Eligos,IN Lv.16,16.400002,底力+楼梯+变速+高BPM+叠键+位移
51553,不死身ごっこ feat. 初音ミク,HD Lv.12,12.200001,纵连
51563,晚夜微雨问海棠,IN Lv.15,15.200003,耐力
51586,Bosssa Gabba,AT Lv.18,18.0,底力+多押+32分+变速+耐力+位移+定轨
51587,竞速小英雄,AT.13,13.500003,-
51588,殿ッ！？ご乱心！？,IN Lv.16,15.0,底力+变速+纵连+叠键+位移
51589,《Ж》,HD Lv.14,14.0,32分+变速+高BPM+叠键
51605,The Last Page,AT Lv.16,16.7,底力+爆发+位移
51608,SUPERNOVA,IN Lv.16,16.400002,底力+多押+楼梯+32分+变速+耐力+高BPM+位移
51609,哈哈一笑あっはっは笑,IN Lv.14,14.0,耐力
51613,再生,IN Lv.15,15.000004,楼梯+纵连
5162,Butterfly Core,IN,15.400002,32分+纵连
51649,不死身ごっこ,EZ  Lv.8,8.500002,-
51650,JETLAGG!,IN Lv.16,16.300001,楼梯+爆发+变速+耐力
51657,The Purge March,IN Lv.14,14.1,-
51669,Infinity Heaven,AT Lv.17,17.300001,底力+32分+爆发+变速+耐力+位移+定轨
51688,Miss Elf's Magical Invitation,IN Lv.15,15.1,-
51699,NULCTRL,IN Lv.15,15.500002,楼梯
51704,Gregorius Battle Theme,AT Lv.17,17.1,底力+爆发+耐力+位移
51707,DIST SQUAD,AT Lv.19,19.0,底力+多押+楼梯+32分+爆发+变速+耐力+纵连+位移+定轨
5171,VORTEX,TIME Lv.14,17.300001,32分
51722,Terrasphere,AT Lv.15,15.0,-
51730,再度和你,AT13,13.800019,楼梯
51734,嘻哈闯世界,IN Lv.15,15.300001,楼梯+纵连
51746,アリスのマジカルハッピーワールド,IN Lv.14,14.0,高BPM
51758,Encroached Sky,IN Lv.14,14.8,-
51764,Tales of Neverland,IN Lv.12,12.0,-
5177,Bad Apple!!,AT Lv.14,14.700001,多押+32分+耐力
51773,The River,IN Lv.14,14.0,楼梯+读谱
5179,千本桜,IN,14.9,多押+32分+变速
51795,Credits,HD Lv.12,12.500006,-
51818,emp,IN Lv.15,15.0,底力+爆发+耐力
51837,GOODWORLD,AT Lv.16,16.500002,底力+多押+爆发+变速+耐力+位移
51840,天使のクローバー,IN Lv.15,15.1,多押+32分+变速+位移
51841,不乱不破,IN,13.900001,纵连
51848,:3c,AT Lv.16,16.7,底力+楼梯+爆发+变速+耐力+高BPM
51850,Furry Adventure Triad,IN  Lv.15,16.0,耐力+纵连
51851,宙天,IN Lv.16,16.7,底力+楼梯+变速+纵连
51860,志铭,AT Lv.16,16.2,楼梯+32分+耐力
51861,青春のアーカイブ,Blue Archive Lv.16,16.0,耐力
51864,我ら!ゴミ分別団,SP Lv.?,10.0,-
51868,Sakura Fubuki,IN Lv.14,14.200009,-
51883,残痕字,IN Lv.13,13.900001,-
51889,I Can't Wait（feat GUMI）,↑ Lv.12,12.0,32分
51894,青い果実,IN Lv.15,15.600002,楼梯+位移
51904,TremENDouS,TrueEnding,15.000004,底力+多押+楼梯+32分+变速+耐力+位移+定轨
51914,飾って,IN Lv.13,13.1,楼梯+32分
51924,おにあい（讴溺爱）,AT Lv.15,15.700003,楼梯+32分
51929,The Power Of Underground,AT Lv.19,19.0,底力+多押+楼梯+32分+爆发+变速+耐力+位移+定轨
5194,刹那の誓い (TV Version),IN  Lv.14,14.300001,-
51941,ドッペルゲンガー,IN  Lv.14,14.800003,-
51952,stεganography,AT Lv.17,17.700003,底力+楼梯+32分+变速+耐力+叠键+位移
51955,Vindicate Me,SP Lv.NL,10.0,纵连
51959,相见欢,IN  Lv.12,12.0,-
51964,Play,14,14.3,-
51984, 不死身ごっこ feat. 初音ミク,AT Lv.17,17.0,多押+32分+变速+耐力+纵连+位移
52019,Limen,IN Lv.15,15.300001,楼梯
52032,黑神话：悟空 (PIKASONIC Remix),AT Lv.15,15.600002,多押+楼梯+32分
5204,さよならプリンセス,IN Lv.14,14.7,楼梯
52049,トリックハート,IN Lv.15,15.399998,-
52051,Armageddon,IN Lv.16,16.0,底力+位移
52052,INFINITE HYPERDRIVE,IN Lv.16,16.2,多押+32分+变速+耐力
52053,あのね,IN Lv.15,15.8,耐力
52055,Ex-Otogibanashi (Anime ver.),IN  Lv.15,15.0,楼梯
52056,お願い！コンコンお稲荷さま,AT.16,16.0,32分+耐力+纵连
52061,Wer ich bin,IN Lv.14,14.0,32分
52086,悠久の翼 (ef - the first tale.より),AT Lv.17,17.600002,底力+多押+32分+变速+耐力+位移+定轨
52087,Lost Requiem,SE Lv.17,17.900003,底力+楼梯+耐力
52095,Catharsis,IN Lv.16,16.400002,底力+爆发+定轨
52097,逆_,IN Lv.15,15.0,楼梯+耐力+位移
52099,DANÇA DO VERÃO,AT Lv.15,15.0,32分
52101,限りなく灰色へ,IN Lv.15,15.400002,32分+变速
52104,KENSEI,IN Lv.14,14.0,爆发+纵连
52136,Dahlia,AT Lv.16,16.0,楼梯+32分+变速
52138,Algebra,IN Lv.16,16.0,楼梯+耐力+纵连
52145,驟雨の狭間 (Rainshower),IN  Lv.16,16.0,底力+楼梯+耐力+纵连+位移
52146,Eureka,AT Lv.16,16.900003,底力
52174,Seven,IN Lv.12,12.900001,-
52178,LAIGN,IN Lv.16,16.400002,底力+楼梯
5218,上海紅茶館~Chinese Tea Orchid Remix Yooh,Lunatic Lv.15,15.0,楼梯+32分+变速
52182,星と僕らと (tofubeats Remix),IN Lv.15,14.999999,纵连
52190,Aoharu Band Arrange,IN Lv.14,14.500002,-
52193,°F,AT Lv.15,15.0,多押+32分+耐力
52201,Fatalisme,IN Lv.16,16.0,底力+高BPM+位移
5221,廻廻奇谭,IN Lv.13,13.5,多押+32分+变速+位移
52211,皮肉,MI Lv.14,14.0,楼梯
52219,Journey,IN Lv.16,20.0,多押+32分+耐力
52237,L.O.V.E.S.I.C.K,IN Lv.15,15.700001,32分
52244,あのね,IN  Lv.15,15.0,高BPM
52253,不乱不破,AT Lv.13,15.3,楼梯
52263,英雄主义,IN Lv.13,13.199997,-
52276,_,IN  Lv.16,16.600002,楼梯+变速+耐力
52286,異想天,IN Lv.16,16.1,楼梯+爆发+变速+位移
52293,fun TIME,IN Lv.15,15.600002,定轨
523,回レ! 雪月花,SP Lv.14,14.0,-
52316,Mado,SP Lv.?,16.000002,底力+楼梯
52322,BF2014,AT Lv.18,18.0,底力+多押+32分+爆发+变速+耐力+位移
52324,霜雪千年,VC Lv.14,14.9,32分
52326,Tithonus,IN Lv.14,14.500002,楼梯+定轨
52328,カナデトモスソラ,AT Lv.15,15.400002,32分+耐力
52329,Re:Sin,IN Lv.16,16.1,楼梯
5235,星茶会,Star  Lv.13,13.500002,高BPM
52351,Singularity,IN Lv.14,14.1,32分
52361,stεganography,AT Lv.17,17.700003,底力+楼梯+32分+变速+耐力+叠键+位移
52382,英雄,IN Lv.15,15.300001,楼梯+变速+位移
52391,天方地園,AT  Lv.16+,16.900002,32分
52397,BLUE SKY,AT Lv.17+,17.600002,底力+多押+32分+变速+耐力+叠键+位移+定轨
52398,CROSS†OVER,IN Lv.15,15.600002,楼梯
52411,ReDreaming Angel 复梦天使,AT Lv.16,16.200003,耐力+纵连
52417,匙ノ咒,IN Lv.15,15.500002,楼梯+32分+变速+耐力+位移
52419,情绪回收站（新）,IN Lv.13,13.400002,楼梯
52423,Exit This Earth's Atomosphere,AT Lv.17+,17.700005,底力+多押+32分+变速+耐力+叠键+位移
52426,世末积雨云,End Lv.14,14.900002,耐力
52427,LiFE Garden(Extended Mix),HD Lv.14.9,9.0,耐力+位移
52435,Orphe,IN Lv.15,15.300001,纵连+定轨
52443,Immaculate,AT Lv.17,17.0,底力+耐力+叠键+位移
52448,the EmpErroR,IN Lv.16.2,16.199999,底力+多押+32分+变速+耐力+高BPM+位移
52450,Bathin,AT Lv.17+,17.900002,底力+多押+32分+变速+耐力+位移
52452,DIGITAL:CANVAS,AT Lv.16,16.300001,底力+32分
52453,The JOJOLANDS OP：Make it rain,IN Lv.13,13.700003,-
52455,Safe Space,AT Lv.16,16.100004,耐力
52470,但,IN Lv.15,15.200001,底力+定轨
52476,生と死のある世界へ,IN Lv.13,13.1,楼梯
52480,Lose Control,AT Lv.15,14.999999,多押+32分+变速+耐力+纵连+位移
52482,Sphalerite,AT Lv.18,18.0,底力+多押+楼梯+变速+耐力+高BPM+叠键+位移
52484,猫化現象Lv.100,MI Lv.14,14.0,多押+32分+耐力
52527,Sterelogue,IN Lv.14,14.800003,底力+定轨
52539,惡靈,IN Lv.15,15.500002,变速
52541,超ナイト・オブ・ナイツ,AT Lv.18,18.1,底力+多押+楼梯+32分+变速+耐力+叠键+位移+定轨
52542,Gate Openerz,TB Lv.19,19.0,底力+多押+32分+爆发+变速+耐力+位移+定轨
52543,哀煉獄歌,AT Lv.19,19.0,底力+多押+楼梯+32分+爆发+变速+耐力+高BPM+叠键+位移+定轨
52549,Find You (Edit),AT Lv.17,17.2,底力+多押+32分+耐力+位移
52558,To:Be Continued,AT Lv.18,18.100004,底力+多押+32分+变速+耐力+高BPM+叠键+位移+定轨
52573,POTENTIAL,AT  Lv.17,17.1,底力+多押+32分+变速+耐力+位移
52574,He asked me if I exercise and I said I play Wii Sports Resort,AT Lv.18,18.0,底力+多押+32分+变速+耐力+位移+定轨
52578,Cries of a Spirit,IN Lv.16,16.600002,底力+楼梯+变速+耐力+位移+定轨
52586,白菊 -shiragiku-,IN Lv.14,14.700001,爆发
52592,RE Aoharu,Vol. Final,20.0,32分
52594,ジョーファイ子-だって、音割れちゃ^うんだもんっ★,AT Lv.?,7.1,多押+32分+变速+耐力+位移+定轨
52597,Eternal SubconsciencƎ,AT Lv.18,18.900003,底力+多押+楼梯+32分+读谱+变速+耐力+高BPM+叠键+位移+定轨
52599,EDM Jumpers,AT Lv.18,18.0,底力+多押+32分+变速+耐力+叠键+位移
52602,Mement Mori,IN Lv.15,15.0,底力+耐力+高BPM
52619,Out of Control,AT Lv. 16,18.4,楼梯+32分+变速+叠键
52630,HIDE & SEEK,FM Lv.14,14.200001,楼梯
52639,盗墓笔记十年人间,IN Lv.12,2.9999998,楼梯
52647,春嵐,AT Lv.15,15.700003,-
52649,CALAMITY RHAPSODY,AT  Lv.18,17.0,底力+32分+变速+耐力+叠键+位移+定轨
52674,Shizuku(feat.NEONA),AT Lv.17,17.300001,楼梯+32分+变速
52675,ヒアソビ,IN Lv.15,15.700003,耐力
52678,Rise into the Ray -Funkot ver.-,AT Lv.16,16.0,底力+多押+32分+变速+耐力+高BPM+叠键+位移
52679,Inverted  World,IN Lv.15,15.0,-
52687,BRAVE：ROAD,IN Lv.16,16.400002,底力+楼梯+高BPM
52691,愛言葉V,IN Lv.14,14.300001,-
52697,星云,AT  Lv.16,16.1,底力+32分+爆发+耐力+位移
52706,Infinity Heaven,IN Lv.13(.9),13.900001,-
52709,In Love,IN Lv.Love,10.0,-
52710,Solace,IN Lv.16,16.0,楼梯+32分+变速+耐力+叠键+位移
52731,「哥伦比娅：飞往何方」,IN Lv.14,14.0,-
52734,除夕,CNY Eve  Lv.14,14.0,-
52744,Comet,AT  Lv.16,16.600002,底力+多押+楼梯+32分+变速+耐力+位移
52745,Totality and Infinity,IN Lv.16,16.0,楼梯+变速+位移
52746,Bathin,IN Lv.16,16.600002,底力+多押+32分+耐力
52756,吴织速核,SHINOBI Lv.18,18.2,底力+多押+32分+变速+耐力+叠键+位移+定轨
52757,完美偶像,SP Lv.Aha!,10.0,底力+楼梯+变速+纵连+定轨
52764,Celestial Horizon,AT Lv.16,16.7,底力
52767,火花,IN Lv.14,14.1,-
52784,ABYSS MOTION 192.333,AT Lv.16,16.800003,楼梯
52785,In Love,IN Lv.Love,10.0,-
52792,Solace,IN Lv.15,15.500002,楼梯
52794,Greeting into Abysschaos,AT Lv.17,17.300001,底力+多押+32分+变速+耐力+高BPM+位移
52799,Unlimited Hyperlink,Unlimited,16.999998,底力+多押+32分+变速+耐力+高BPM+叠键+位移+定轨
528,可愛くてごめん,qwq Lv.14,14.0,楼梯+32分
5280,VORTEX,IN Lv.12,12.900001,-
52816,春节序曲 (Cut ver.),IN  Lv.10,10.900003,-
52817,神のまにまに,IN.Lv.14,14.0,耐力
52819,End Time,IN Lv.16,16.300001,底力+爆发+位移
52826,HELLO （BPM）SUPERMIX,AT. Lv 17,17.1,底力+楼梯+32分+变速+耐力+高BPM+纵连+叠键+位移+定轨
52827,ズットキット・プライマリ,IN Lv.14,14.900004,耐力+位移+定轨
52828,Disorder,AT Lv.17,17.0,底力+楼梯+32分+位移
52832,蜘蛛の糸,AT Lv.17,17.0,底力+爆发+耐力+纵连
52836,Pyrocrypt,IN Lv.16,16.400002,变速+耐力+高BPM+位移
52848,俯瞰する廃墟(ZENITH 2026),RUINS Lv.19,19.1,底力+楼梯+32分+变速+耐力+高BPM+位移
52857,Hoshizora no Kanransha,IN Lv.15,20.0,-
52871,Quadruplicity,IN  Lv.16,16.0,爆发
52876,IA_V6_30sSongs,AT Lv.14,14.0,-
52890,Mizuoto to Curtain,AT Lv.17,17.000004,楼梯+32分+变速+耐力+定轨
52892,QZKago Requiem,HD Lv.14,14.8,32分+高BPM
52896,IA_V6_30sSongs,IN Lv.14,15.0,-
52897,Last Resort,AT Lv.17,17.800003,底力+多押+32分+变速+耐力+高BPM+叠键+位移
52923,Encountered(PV6bgm),IN Lv.15,15.700003,楼梯
52925,Doomer,IN Lv.13,13.7,楼梯+纵连
52928,Dreamseeker,AT Lv.17,17.800003,底力+多押+32分+变速+耐力+叠键+位移+定轨
52943,Bismuth,Bi Lv.?,18.300005,底力+多押+32分+变速+耐力+高BPM+位移
52967,庙会,IN Lv.14,14.500002,32分
52976,Luv Letter (Wisp X Remix),IN Lv.15,15.200001,-
52980,Regrets and Dream,IN Lv.15,15.400001,-
52982,MarbleBlue.,AT 17,17.300001,底力+多押+32分+爆发+变速+耐力+位移+定轨
5300,LyriC,IN Lv.15,15.200001,爆发+位移
53011,一千零一夜,IN Lv.13,13.200012,楼梯
53015,Grin,IN Lv.15,15.900003,底力+耐力+位移
53017,Bon Voyage!,IN Lv.12,12.800003,-
53022,IF = Infinity,IN Lv.15,15.600002,耐力
53030,Innocent,AT Lv.18,18.0,底力+多押+32分+变速+耐力+位移+定轨
53056,循迹,HD Lv.10,10.0,叠键
53070,Immaculate,AT Lv.17,17.2,底力+32分+耐力+位移
53075,αterlβus (2025 Remaster),AT Lv.16,16.900003,底力+爆发+位移
53080,Infinity Heaven,AT Lv.15,15.0,-
53081,うそつきマカロン,LOVE Lv.14,14.3,楼梯+32分+变速
53089,トリックハート,PR Lv.31,31.0,多押+32分+变速+位移
53092,Cradle your moments,IN Lv.15,15.0,楼梯
53094,Raina,IN Lv.14,14.6,楼梯
53109,Precipice,IN Lv.15,15.200001,-
53115,イコラト,IN Lv.15,15.1,多押+耐力
53117,Inevitability,IN Lv.15,15.500002,楼梯
53118,宵焔桜火,IN Lv.16,16.2,多押+楼梯+耐力+位移
53127,Korolev十字绽开，卡门线上化作花束,IN Lv.15,15.200001,位移
53147,うそつきマカロン (feat. 重音テト),EZ 7,7.0,-
53150,うそつきマカロン (feat. 重音テト),IN 15,15.0,多押+32分+定轨
53151,ループザルーム,IN.LV.14.9,14.900001,-
53153,Krave,IN Lv.16,16.0,多押+楼梯
53154,Dusk Till Dawn,IN  Lv.13,13.600002,楼梯
53170,今までの軌跡,IN Lv.9,9.0,-
53173,Suger Crash,IN Lv.13,13.199999,楼梯
53188,優しさに触れて,IN Lv.12,12.0,-
53193,Survivors,IN Lv.15,15.0,-
53211,コントロールできない感情という変数,IN 15.3,15.500001,-
53215,うそつきマカロン,IN Lv.15,15.0,楼梯+32分+变速+高BPM
53224,REACTOR(REMAKE),AT Lv.17,17.0,底力+多押+楼梯+32分+变速+耐力+高BPM+位移
53226,Eviternity,AT Lv.16+,16.9,底力+多押+楼梯+32分+变速+耐力+高BPM+位移
53233,土坡上的狗尾巴草,IN,13.5,楼梯
53235,Subterranean Blastoff,IN Lv.15,15.0,底力+多押+楼梯+32分+变速+位移
53239,IF = Infinity,AT Lv.17,17.299997,底力+32分+变速+耐力+叠键+位移
53252,IF = Infinity,AT Lv.17,17.600002,32分+变速+耐力+位移
53257,群青シグナル,IN Lv.15,15.1,多押
53265,Ex-Otogibanashi,IN Lv.16,16.2,楼梯+32分+纵连
53269,メッちゅう殴打(feat.山田じぇみ子),AT Lv.16,16.400002,多押+楼梯+32分+变速+纵连+位移
53272,Zone 22 (From Rolling Sky),IN Lv.15,15.0,纵连
53295,Schwarzschild,AT Lv.17,17.2,底力+32分+爆发+位移
53300,星降る夜と一輪の花,IN Lv.14,14.800003,纵连
53302,croiX,IN Lv.16,16.100004,底力+楼梯+爆发+耐力+位移
53316,伊天珀凌,IN Lv.15,15.0,底力+爆发+位移
53317,Dreamseeker,SP Lv.?,17.6,底力+楼梯+32分+耐力+位移
53320,Finixtahv,AT 16,16.0,多押+楼梯+32分+变速+耐力+位移
53350,Deda Dash,RM Lv.15,15.599998,耐力
53351,Astronomy,IN Lv.14,14.400002,32分
53355,Hellblaze,IN Lv.16,16.400002,多押+32分+变速+位移
5336,GLACIES,IN Lv.15,15.300001,多押+32分+变速+耐力
53365,バッドビートベイビー,PR Lv.31,31.0,变速
53368,LiFE Garden(Extended Mix),IN Lv.16.7,16.7,多押+变速+耐力+位移
53372,Infinity Heaven,AT LV.16,16.1,底力+爆发+位移
53379,bi,AT,14.200001,32分
53382,きらめき＊Chocolaterie,IN Lv.13,13.0,多押+32分
53393,ツキミチシルベ (feat. 初音ミク & 可不),IN Lv.14,14.200001,多押+32分+变速
53411,Era Breath,IN Lv.16,16.0,底力+多押+耐力+位移
53436,FORViDDEN ENERZY-Fataldoze-,AT Lv.17,17.0,底力+多押+32分+爆发+变速+耐力+位移
53439,Automaton Waltz,IN Lv.14,14.6,耐力+纵连
53460,Queen Aluett -女王アルエット-,AT Lv.17,17.400002,底力+多押+变速+耐力+高BPM+位移
53464,「ray」 (超かぐや姫! Ver.),IN Lv.14,14.400002,32分
53473,Mystery of Love,IN Lv.13,13.0,-
53475,Time Tears,IN Lv.15,15.400001,-
53476,Inverted World,AT  Lv.16,16.400002,多押+32分+位移
53491,Fallen,IN Lv.14,14.7,多押+32分
53495,親愛なるあなたは火葬,IN Lv.16,16.2,多押+楼梯+32分+变速+耐力+位移
53496,「僕は…」,IN Lv.14,14.0,-
53497,LegenD.,IN Lv.16,16.300001,多押+32分+变速+位移
53502,幸福刑,IN Lv.14,14.600002,32分
53510,虚幻曙光,IN Lv.15,15.0,-
53528,无呼吸义务,IN,16.000004,多押+变速+耐力+位移
53530,ABYSS MOTION 192.333,AT Lv.16,16.300001,楼梯
53532,TEmPTaTiON,IN Lv.16,16.0,爆发+位移
53553,Mipha's Theme,IN.11,11.0,32分
53555,僕らの記憶を掠わないで,IN Lv.13,13.900001,-
53591,GIGANTØMAKHIA,AT Lv.17,17.0,底力+多押+楼梯+32分+变速+耐力+位移
53593,伴月同眠,AT  Lv.12,12.200001,32分
53600,Journey,IN Lv.15,15.0,纵连+叠键
53601,少年游,IN Lv.15,15.0,-
53602,勾指起誓,IN Lv.13.0,13.000001,32分
53609,Forest of Clock,IN Lv.15,15.0,-
53613,First Step,IN Lv.15,15.300001,-
53620,Engraved Fox,IN  Lv.16,16.0,楼梯+变速
53627,Atamytai II,AT Lv.15,15.0,多押+楼梯+32分+变速+耐力+位移
53634,诀别无尽夏,AT Lv.14,14.000004,-
53635,トレセン音頭 ,IN Lv.15,15.500002,楼梯
53636,四基·冬,IN Lv.16,16.400002,底力+楼梯
53638,Aces(Sped up Version),AT Lv.16,16.2,32分+变速+位移
53642,Abyss Traps,AT Lv.15,15.0,底力+楼梯+叠键
53645,Reverse Solidus,AT Lv.16,16.5,32分+爆发+变速+耐力+位移
53646,SHIOMI YORU,IN,15.000007,楼梯+变速+纵连
53656,ノンブレス・オブリージュ,IN Lv.15,15.6,-
53672,Sleeping City Funk,AT Lv.14,14.0,32分
53675,虛無さん,IN  Lv.15,15.800001,纵连
53678,嗵嗵,Lv.15,15.0,32分+耐力
53682,Constant Moderato,IN Lv.12,12.9,-
53717,Emeralda,IN Lv.16,16.2,底力+楼梯+爆发
53731,ループザルーム(Looping The Rooms),IN  Lv.14,14.500002,多押+32分+位移
53732,イガク,IN  Lv.14,14.299999,多押+32分+位移
53735,恭喜发财 (bobawhale remix),IN  Lv.15,15.0,楼梯+定轨
53737,星降る海(Anime ver.),IN Lv.13,13.700003,32分
53744,庙会,IN  Lv.13,13.0,楼梯+32分
53746,I,AT Lv.17,17.000004,底力+楼梯+变速+高BPM+位移
53753,ドッペルゲンガー ,BTR Lv.15,15.8,楼梯+耐力
53757,Break the Speakers,IN Lv.16,16.0,底力+楼梯+32分+变速+位移+定轨
53761,臙脂,IN Lv.15,15.3,-
53762,Daylight,IN  Lv.13,13.1,-
53770,Akage(feat.Hatsune Miku),IN Lv.14,14.700003,32分+变速+位移
53783,【AI音理x狩叶】動く、動く（Edited Version）,IN Lv.14,14.700003,楼梯
53788,5tarlight*Departure,IN Lv.15,15.600001,底力
53789,Calamity of the Mystic Garden  Doom,AT Lv.17+,17.800001,底力+多押+32分+变速+耐力+纵连+叠键+位移
53791,5tarlight*Departure,AT Lv.17,17.400002,底力+楼梯+32分+变速+耐力+位移
53792,プレイ,IN,15.099999,楼梯+纵连
53794,愛の残滓,IN Lv.15,15.600002,楼梯
53804,痴人说梦,HA Lv.14,14.900003,多押+32分+位移
53823,食通万物 修心修身(冰火歌会ver.),IN  Lv.16,16.300001,多押+32分+变速+耐力+位移
53832,Xenophobia,IN Lv.16,16.2,底力+爆发+耐力+纵连
53837,Masquerade,IN Lv.15,15.700003,-
53840,Fueled by Determination,IN Lv.15,15.700001,-
53848,Journey,IN  Lv.15,15.200001,定轨
53854,Comet,AT  Lv.15,15.700003,-
53862,the world of scarlet,IN Lv.16,16.1,-
53879,Mario Paint,EX Lv.18,18.000004,底力+楼梯+耐力+纵连+位移+定轨
53884,Quaoar,IN Lv.16,16.600002,底力+爆发+耐力
53895,Biri-Biri,POKE Lv.14,14.700003,楼梯
53897,ワールドイズマイン (かぐや&月見ヤチヨ ver.),IN  Lv.14,14.300001,楼梯
53903,纵此生,IN  Lv.14.5,14.500001,32分
53905,暮色浓妆,IN Lv.13,13.0,-
53906,T氏の話を信じるな,IN Lv.12,12.0,-
53908,氷滅の135小節,IN Lv.16,16.300005,底力+楼梯+耐力+纵连+位移
5391,Rainy heart,Rain.14,14.300001,楼梯
53920,山海,easy.6,6.0,-
53934,Say Yeah,MAR.7th-Lv.13.7,13.7,-
53944,新年,AT Lv.16,16.300001,多押+32分
53955,πevergod,IN Lv.15,15.700003,底力+楼梯+变速
53958,Pastel Lines,EZ Lv.1,1.0,-
53961,AIone InteIIigence,IN Lv.16,16.5,底力+楼梯
53962,うそつきマカロン (feat.重音テト),IN Lv.15,15.0,多押+32分+耐力+高BPM
53967,枢纽,IN Lv.14+,15.400001,楼梯
53975,Mare Maris,IN Lv.14,14.0,-
53983,Akage(feat.Hatsune Miku),IN Lv.14,14.700003,32分+变速+位移
53993,温柔的回忆,AT Lv.17,17.0,底力+楼梯+爆发+变速+耐力+纵连+位移
53998,I Lost My Mind (feat. Lizzie Freeman & Michael Kovach),IN,14.700002,-
54000,Fight Against the Past,Exorcise Lv.14,14.800003,底力+32分+爆发+变速+耐力+叠键+位移+定轨
54015,カラフルビート(feat.ユメ&ユウ),IN Lv.15,15.600002,多押+楼梯+32分+位移
54016,ユダ,IN Lv.14,14.800003,楼梯+耐力+纵连
54028,My First Phone,IN Lv.13,13.8,-
54032,甜蜜出逃,IN  Lv.14,14.1,-
54039,Third Sun,AT Lv.15,15.799997,32分+变速
54048,Disorder,AT Lv.16,16.800003,底力+多押+32分+变速+耐力+叠键+位移
54056,月华游,IN  Lv.13,13.500002,32分+变速
54079,驟雨の狭間,HD Lv.12,12.0,爆发
54084,巫术之夜,IN Lv.15,15.500002,楼梯
54086,Chrono,YEAR Lv.2026,2026.0,爆发
54093,ミライパスポート,AT Lv.17,17.0,底力+多押+32分+变速+耐力+叠键
54096,Nick of Time,AT Lv.16,16.400002,底力+32分+定轨
54117,潜リ在ル,IN Lv.16,16.1,楼梯+变速+纵连
54126,Episodic Rain,IN 14.7,14.700002,32分
54135,ニッヨと遊ぼう,IN Lv.12,12.099999,-
54138,空月,月 Lv.15,15.500002,楼梯+32分+变速
54139,神話,IN  Lv.14,14.0,32分
54150,Sumi,IN,15.299995,底力+爆发
54160,トゥルーエンド,IN Lv.12,12.0,高BPM
54165,Tsathoggua,IN Lv.16,16.0,底力+多押+变速+耐力+位移
54169,Le Porteur d'Ombre,IN Lv.16,16.0,底力+多押+32分+变速+耐力+叠键+位移
54176,立春,IN Lv.13,13.900001,楼梯+爆发+纵连
54194,Ohhhhohohoho!,IN Lv.4,4.0,爆发+纵连
54200,ゴーカ！ごーかい！？ファントムシーフ！,IN  Lv.15,15.700003,变速+高BPM
54218,Unlimited Hyperlink,IN.16,16.300001,变速+耐力+纵连+位移
54220,Sakuyahime (Game ver.),AT Lv.16,17.000004,底力+多押+楼梯+32分+变速+耐力+位移
54228,意外,12,12.000001,-
54243,Jade Star,IN Lv.13,13.0,爆发
54244,colorful,IN Lv.13,13.900003,楼梯
54259,天使加载中 Angel Loading,IN Lv.15,15.600002,-
54284,エンパープル,IN Lv.14,14.0,-
54287,T氏の話を信じるな,IN Lv.11,11.400001,-
5429,狂桜,IN Lv.15,15.300001,-
